Date,Price,Open,High,Low,Volume,Change %,Country
"Jun 25, 2020","2,112.37","2,130.45","2,143.33","2,112.37",1.02B,-2.27%,SouthKorea
"Jun 24, 2020","2,161.51","2,145.93","2,171.86","2,143.91",913.90M,1.42%,SouthKorea
"Jun 23, 2020","2,131.24","2,149.13","2,158.15","2,110.51",917.57M,0.21%,SouthKorea
"Jun 22, 2020","2,126.73","2,126.38","2,142.88","2,122.10",789.37M,-0.68%,SouthKorea
"Jun 19, 2020","2,141.32","2,153.09","2,153.57","2,108.91",1.08B,0.37%,SouthKorea
"Jun 18, 2020","2,133.48","2,134.35","2,145.13","2,120.29",767.18M,-0.35%,SouthKorea
"Jun 17, 2020","2,141.05","2,133.18","2,154.37","2,105.26",927.52M,0.14%,SouthKorea
"Jun 16, 2020","2,138.05","2,091.09","2,138.08","2,079.02",973.64M,5.28%,SouthKorea
"Jun 15, 2020","2,030.82","2,114.41","2,129.67","2,030.82",1.07B,-4.76%,SouthKorea
"Jun 12, 2020","2,132.30","2,088.24","2,137.12","2,084.63",689.90M,-2.04%,SouthKorea
"Jun 11, 2020","2,176.78","2,184.36","2,200.72","2,148.51",827.38M,-0.86%,SouthKorea
"Jun 10, 2020","2,195.69","2,187.91","2,200.68","2,178.12",706.29M,0.31%,SouthKorea
"Jun 09, 2020","2,188.92","2,206.23","2,212.17","2,166.01",817.08M,0.21%,SouthKorea
"Jun 08, 2020","2,184.29","2,215.60","2,217.21","2,174.96",854.04M,0.11%,SouthKorea
"Jun 05, 2020","2,181.87","2,151.17","2,187.25","2,138.18",854.59M,1.43%,SouthKorea
"Jun 04, 2020","2,151.18","2,181.64","2,191.00","2,139.68",1.39B,0.19%,SouthKorea
"Jun 03, 2020","2,147.00","2,108.55","2,156.55","2,107.69",1.15B,2.87%,SouthKorea
"Jun 02, 2020","2,087.19","2,061.45","2,089.43","2,059.14",1.00B,1.07%,SouthKorea
"Jun 01, 2020","2,065.08","2,037.04","2,065.38","2,035.63",997.35M,1.75%,SouthKorea
"May 29, 2020","2,029.60","2,018.37","2,038.89","2,006.62",1.09B,0.05%,SouthKorea
"May 28, 2020","2,028.54","2,047.08","2,054.52","2,003.75",1.17B,-0.13%,SouthKorea
"May 27, 2020","2,031.20","2,027.90","2,043.44","2,019.82",1.18B,0.07%,SouthKorea
"May 26, 2020","2,029.78","2,001.00","2,029.89","1,997.94",1.02B,1.76%,SouthKorea
"May 25, 2020","1,994.60","1,980.51","1,994.90","1,967.84",641.46M,1.24%,SouthKorea
"May 22, 2020","1,970.13","2,001.60","2,002.65","1,961.40",847.47M,-1.41%,SouthKorea
"May 21, 2020","1,998.31","2,003.20","2,004.95","1,993.00",601.20M,0.44%,SouthKorea
"May 20, 2020","1,989.64","1,972.12","1,992.20","1,972.12",699.45M,0.46%,SouthKorea
"May 19, 2020","1,980.61","1,977.47","1,983.77","1,968.59",773.41M,2.25%,SouthKorea
"May 18, 2020","1,937.11","1,934.51","1,943.07","1,921.14",761.69M,0.51%,SouthKorea
"May 15, 2020","1,927.28","1,937.63","1,938.59","1,913.21",866.36M,0.12%,SouthKorea
"May 14, 2020","1,924.96","1,922.44","1,931.43","1,913.49",760.65M,-0.80%,SouthKorea
"May 13, 2020","1,940.42","1,897.50","1,940.42","1,897.24",618.78M,0.95%,SouthKorea
"May 12, 2020","1,922.17","1,938.62","1,938.62","1,905.17",799.93M,-0.68%,SouthKorea
"May 11, 2020","1,935.40","1,953.51","1,960.46","1,932.87",591.28M,-0.54%,SouthKorea
"May 08, 2020","1,945.82","1,944.94","1,956.89","1,942.54",784.77M,0.89%,SouthKorea
"May 07, 2020","1,928.61","1,922.00","1,938.50","1,918.57",775.66M,-0.01%,SouthKorea
"May 06, 2020","1,928.76","1,919.45","1,928.76","1,902.55",1.08B,1.76%,SouthKorea
"May 04, 2020","1,895.37","1,906.42","1,918.66","1,894.29",1.15B,-2.68%,SouthKorea
"Apr 29, 2020","1,947.56","1,936.89","1,957.51","1,934.31",1.98B,0.70%,SouthKorea
"Apr 28, 2020","1,934.09","1,931.25","1,941.79","1,911.63",1.17B,0.59%,SouthKorea
"Apr 27, 2020","1,922.77","1,897.06","1,929.82","1,894.62",735.66M,1.79%,SouthKorea
"Apr 24, 2020","1,889.01","1,906.07","1,908.29","1,880.71",933.92M,-1.34%,SouthKorea
"Apr 23, 2020","1,914.73","1,907.45","1,923.53","1,895.98",683.72M,0.98%,SouthKorea
"Apr 22, 2020","1,896.15","1,855.51","1,897.90","1,844.85",820.36M,0.89%,SouthKorea
"Apr 21, 2020","1,879.38","1,886.78","1,898.32","1,841.66",1.17B,-1.00%,SouthKorea
"Apr 20, 2020","1,898.36","1,908.34","1,925.25","1,893.17",1.09B,-0.84%,SouthKorea
"Apr 17, 2020","1,914.53","1,893.31","1,926.02","1,893.19",1.67B,3.09%,SouthKorea
"Apr 16, 2020","1,857.07","1,839.51","1,862.23","1,828.13",878.34M,-0.00%,SouthKorea
"Apr 14, 2020","1,857.08","1,846.41","1,864.46","1,837.17",886.77M,1.72%,SouthKorea
"Apr 13, 2020","1,825.76","1,853.30","1,853.30","1,825.76",1.02B,-1.88%,SouthKorea
"Apr 10, 2020","1,860.70","1,835.76","1,861.10","1,824.43",992.55M,1.33%,SouthKorea
"Apr 09, 2020","1,836.21","1,838.09","1,839.33","1,818.30",920.57M,1.61%,SouthKorea
"Apr 08, 2020","1,807.14","1,815.75","1,842.16","1,801.80",907.49M,-0.90%,SouthKorea
"Apr 07, 2020","1,823.60","1,826.72","1,838.97","1,791.92",951.74M,1.77%,SouthKorea
"Apr 06, 2020","1,791.88","1,745.25","1,794.19","1,742.67",1.22B,3.85%,SouthKorea
"Apr 03, 2020","1,725.44","1,731.17","1,743.91","1,706.68",1.00B,0.03%,SouthKorea
"Apr 02, 2020","1,724.86","1,693.53","1,726.76","1,664.13",766.31M,2.34%,SouthKorea
"Apr 01, 2020","1,685.46","1,737.28","1,762.44","1,685.37",1.24B,-3.94%,SouthKorea
"Mar 31, 2020","1,754.64","1,739.29","1,757.81","1,722.62",1.04B,2.19%,SouthKorea
"Mar 30, 2020","1,717.12","1,670.34","1,729.63","1,659.95",767.78M,-0.04%,SouthKorea
"Mar 27, 2020","1,717.73","1,756.07","1,759.05","1,668.21",1.08B,1.87%,SouthKorea
"Mar 26, 2020","1,686.24","1,699.11","1,735.75","1,679.23",992.47M,-1.09%,SouthKorea
"Mar 25, 2020","1,704.76","1,668.19","1,707.64","1,645.28",872.81M,5.89%,SouthKorea
"Mar 24, 2020","1,609.97","1,523.69","1,609.97","1,508.68",679.29M,8.60%,SouthKorea
"Mar 23, 2020","1,482.46","1,474.45","1,516.75","1,458.41",647.53M,-5.34%,SouthKorea
"Mar 20, 2020","1,566.15","1,498.49","1,566.82","1,466.48",817.02M,7.44%,SouthKorea
"Mar 19, 2020","1,457.64","1,626.09","1,626.09","1,439.43",977.67M,-8.39%,SouthKorea
"Mar 18, 2020","1,591.20","1,686.12","1,693.95","1,591.12",728.01M,-4.86%,SouthKorea
"Mar 17, 2020","1,672.44","1,640.84","1,722.97","1,637.88",649.78M,-2.47%,SouthKorea
"Mar 16, 2020","1,714.86","1,805.43","1,805.43","1,714.38",682.00M,-3.19%,SouthKorea
"Mar 13, 2020","1,771.44","1,722.68","1,809.31","1,680.60",1.04B,-3.43%,SouthKorea
"Mar 12, 2020","1,834.33","1,887.97","1,897.23","1,808.56",850.34M,-3.87%,SouthKorea
"Mar 11, 2020","1,908.27","1,965.67","1,967.70","1,898.27",679.72M,-2.78%,SouthKorea
"Mar 10, 2020","1,962.93","1,942.85","1,968.17","1,934.72",638.56M,0.42%,SouthKorea
"Mar 09, 2020","1,954.77","1,981.02","1,989.50","1,946.90",666.87M,-4.19%,SouthKorea
"Mar 06, 2020","2,040.22","2,053.09","2,062.57","2,032.13",865.59M,-2.16%,SouthKorea
"Mar 05, 2020","2,085.26","2,078.11","2,089.08","2,059.99",675.20M,1.26%,SouthKorea
"Mar 04, 2020","2,059.33","2,005.81","2,063.59","2,005.81",606.29M,2.24%,SouthKorea
"Mar 03, 2020","2,014.15","2,051.85","2,051.85","2,009.39",615.69M,0.58%,SouthKorea
"Mar 02, 2020","2,002.51","1,997.03","2,017.07","1,969.34",528.10M,0.78%,SouthKorea
"Feb 28, 2020","1,987.01","2,020.17","2,031.01","1,980.82",671.55M,-3.30%,SouthKorea
"Feb 27, 2020","2,054.89","2,073.87","2,085.40","2,049.15",562.77M,-1.05%,SouthKorea
"Feb 26, 2020","2,076.77","2,064.07","2,089.64","2,059.13",810.94M,-1.28%,SouthKorea
"Feb 25, 2020","2,103.61","2,075.55","2,105.49","2,071.50",1.57B,1.18%,SouthKorea
"Feb 24, 2020","2,079.04","2,114.04","2,120.06","2,079.03",948.62M,-3.87%,SouthKorea
"Feb 21, 2020","2,162.84","2,165.65","2,184.43","2,160.28",635.47M,-1.49%,SouthKorea
"Feb 20, 2020","2,195.50","2,223.55","2,228.18","2,186.72",709.56M,-0.67%,SouthKorea
"Feb 19, 2020","2,210.34","2,222.51","2,226.00","2,191.20",591.16M,0.07%,SouthKorea
"Feb 18, 2020","2,208.88","2,225.98","2,232.93","2,205.21",470.42M,-1.48%,SouthKorea
"Feb 17, 2020","2,242.17","2,243.07","2,250.05","2,230.26",458.25M,-0.06%,SouthKorea
"Feb 14, 2020","2,243.59","2,232.71","2,251.50","2,221.90",597.22M,0.48%,SouthKorea
"Feb 13, 2020","2,232.96","2,245.72","2,255.49","2,230.30",638.67M,-0.24%,SouthKorea
"Feb 12, 2020","2,238.38","2,225.95","2,242.24","2,214.77",632.46M,0.69%,SouthKorea
"Feb 11, 2020","2,223.12","2,213.50","2,233.32","2,211.25",526.21M,1.00%,SouthKorea
"Feb 10, 2020","2,201.07","2,185.63","2,203.39","2,180.51",609.57M,-0.49%,SouthKorea
"Feb 07, 2020","2,211.95","2,221.49","2,223.92","2,198.14",800.34M,-0.72%,SouthKorea
"Feb 06, 2020","2,227.94","2,184.77","2,229.99","2,182.25",695.22M,2.88%,SouthKorea
"Feb 05, 2020","2,165.63","2,177.26","2,181.52","2,154.88",574.40M,0.36%,SouthKorea
"Feb 04, 2020","2,157.90","2,121.22","2,162.32","2,120.53",624.64M,1.84%,SouthKorea
"Feb 03, 2020","2,118.88","2,086.61","2,126.73","2,082.74",836.70M,-0.01%,SouthKorea
"Jan 31, 2020","2,119.01","2,160.60","2,167.23","2,119.01",710.51M,-1.35%,SouthKorea
"Jan 30, 2020","2,148.00","2,181.54","2,187.45","2,139.72",602.84M,-1.71%,SouthKorea
"Jan 29, 2020","2,185.28","2,188.18","2,195.45","2,172.33",692.30M,0.39%,SouthKorea
"Jan 28, 2020","2,176.72","2,192.22","2,199.93","2,166.23",808.88M,-3.09%,SouthKorea
"Jan 23, 2020","2,246.13","2,254.54","2,260.63","2,241.94",509.61M,-0.93%,SouthKorea
"Jan 22, 2020","2,267.25","2,238.53","2,269.27","2,235.13",608.51M,1.23%,SouthKorea
"Jan 21, 2020","2,239.69","2,259.81","2,266.31","2,238.25",770.32M,-1.01%,SouthKorea
"Jan 20, 2020","2,262.64","2,261.40","2,277.23","2,258.09",545.49M,0.54%,SouthKorea
"Jan 17, 2020","2,250.57","2,261.57","2,268.71","2,245.58",580.82M,0.11%,SouthKorea
"Jan 16, 2020","2,248.05","2,231.93","2,249.09","2,225.41",808.33M,0.77%,SouthKorea
"Jan 15, 2020","2,230.98","2,229.80","2,238.21","2,223.39",746.16M,-0.35%,SouthKorea
"Jan 14, 2020","2,238.88","2,243.06","2,250.79","2,232.94",835.90M,0.43%,SouthKorea
"Jan 13, 2020","2,229.26","2,204.49","2,230.43","2,204.49",488.29M,1.04%,SouthKorea
"Jan 10, 2020","2,206.39","2,189.48","2,206.92","2,188.10",594.54M,0.91%,SouthKorea
"Jan 09, 2020","2,186.45","2,182.20","2,186.45","2,172.16",592.60M,1.63%,SouthKorea
"Jan 08, 2020","2,151.31","2,156.27","2,162.32","2,137.72",913.83M,-1.11%,SouthKorea
"Jan 07, 2020","2,175.54","2,166.60","2,181.62","2,164.27",568.24M,0.95%,SouthKorea
"Jan 06, 2020","2,155.07","2,154.97","2,164.42","2,149.95",592.67M,-0.98%,SouthKorea
"Jan 03, 2020","2,176.46","2,192.58","2,203.38","2,165.39",631.56M,0.06%,SouthKorea
"Jan 02, 2020","2,175.17","2,201.21","2,202.32","2,171.84",494.68M,-1.02%,SouthKorea
"Nov 18, 2020","12,938.25","12,860.10","12,948.85","12,819.35",731.32K,0.50%,India
"Nov 17, 2020","12,874.20","12,932.50","12,934.05","12,797.10",707.68K,1.21%,India
"Nov 13, 2020","12,719.95","12,659.70","12,735.95","12,607.70",513.95K,0.23%,India
"Nov 12, 2020","12,690.80","12,702.15","12,741.15","12,624.85",622.02K,-0.46%,India
"Nov 11, 2020","12,749.15","12,680.60","12,769.75","12,571.10",880.48K,0.93%,India
"Nov 10, 2020","12,631.10","12,556.40","12,643.90","12,475.25",847.45K,1.36%,India
"Nov 09, 2020","12,461.05","12,399.40","12,474.05","12,367.35",553.45K,1.61%,India
"Nov 06, 2020","12,263.55","12,156.65","12,280.40","12,131.85",576.84K,1.18%,India
"Nov 05, 2020","12,120.30","12,062.40","12,131.10","12,027.60",632.46K,1.78%,India
"Nov 04, 2020","11,908.50","11,783.35","11,929.65","11,756.40",667.29K,0.80%,India
"Nov 03, 2020","11,813.50","11,734.45","11,836.20","11,723.30",674.30K,1.24%,India
"Nov 02, 2020","11,669.15","11,697.35","11,725.65","11,557.40",568.43K,0.23%,India
"Oct 30, 2020","11,642.40","11,678.45","11,748.95","11,535.45",553.67K,-0.24%,India
"Oct 29, 2020","11,670.80","11,633.30","11,744.15","11,606.45",554.96K,-0.50%,India
"Oct 28, 2020","11,729.60","11,922.60","11,929.40","11,684.85",704.02K,-1.34%,India
"Oct 27, 2020","11,889.40","11,807.10","11,899.05","11,723.00",616.32K,1.03%,India
"Oct 26, 2020","11,767.75","11,937.40","11,942.85","11,711.70",519.82K,-1.36%,India
"Oct 23, 2020","11,930.35","11,957.90","11,974.55","11,908.75",502.34K,0.28%,India
"Oct 22, 2020","11,896.45","11,890.00","11,939.55","11,823.45",544.90K,-0.35%,India
"Oct 21, 2020","11,937.65","11,958.55","12,018.65","11,775.75",623.66K,0.34%,India
"Oct 20, 2020","11,896.80","11,861.00","11,949.25","11,837.25",453.56K,0.20%,India
"Oct 19, 2020","11,873.05","11,879.20","11,898.25","11,820.40",541.42K,0.94%,India
"Oct 16, 2020","11,762.45","11,727.40","11,789.75","11,667.85",555.77K,0.70%,India
"Oct 15, 2020","11,680.35","12,023.45","12,025.45","11,661.30",608.87K,-2.43%,India
"Oct 14, 2020","11,971.05","11,917.40","11,997.20","11,822.15",569.25K,0.31%,India
"Oct 13, 2020","11,934.50","11,934.65","11,988.20","11,888.90",458.31K,0.03%,India
"Oct 12, 2020","11,930.95","11,973.55","12,022.05","11,867.20",522.63K,0.14%,India
"Oct 09, 2020","11,914.20","11,852.05","11,938.60","11,805.20",611.08K,0.67%,India
"Oct 08, 2020","11,834.60","11,835.40","11,905.70","11,791.15",608.77K,0.82%,India
"Oct 07, 2020","11,738.85","11,679.25","11,763.05","11,629.35",513.37K,0.66%,India
"Oct 06, 2020","11,662.40","11,603.45","11,680.30","11,564.30",561.45K,1.38%,India
"Oct 05, 2020","11,503.35","11,487.80","11,578.05","11,452.30",530.60K,0.76%,India
"Oct 01, 2020","11,416.95","11,364.45","11,428.60","11,347.05",447.74K,1.51%,India
"Sep 30, 2020","11,247.55","11,244.45","11,295.40","11,184.55",499.34K,0.22%,India
"Sep 29, 2020","11,222.40","11,288.60","11,305.40","11,181.00",498.30K,-0.05%,India
"Sep 28, 2020","11,227.55","11,140.85","11,239.35","11,099.85",472.78K,1.60%,India
"Sep 25, 2020","11,050.25","10,910.40","11,072.60","10,854.85",559.60K,2.26%,India
"Sep 24, 2020","10,805.55","11,011.00","11,015.30","10,790.20",706.14K,-2.93%,India
"Sep 23, 2020","11,131.85","11,258.75","11,259.55","11,024.40",714.93K,-0.20%,India
"Sep 22, 2020","11,153.65","11,301.75","11,302.20","11,084.65",672.25K,-0.86%,India
"Sep 21, 2020","11,250.55","11,503.80","11,535.25","11,218.50",602.85K,-2.21%,India
"Sep 18, 2020","11,504.95","11,584.10","11,584.10","11,446.10",764.15K,-0.10%,India
"Sep 17, 2020","11,516.10","11,539.40","11,587.20","11,498.50",517.73K,-0.76%,India
"Sep 16, 2020","11,604.55","11,538.45","11,618.10","11,516.75",527.81K,0.72%,India
"Sep 15, 2020","11,521.80","11,487.20","11,535.95","11,442.25",506.67K,0.71%,India
"Sep 14, 2020","11,440.05","11,540.15","11,568.90","11,383.55",642.27K,-0.21%,India
"Sep 11, 2020","11,464.45","11,447.80","11,493.50","11,419.90",554.79K,0.13%,India
"Sep 10, 2020","11,449.25","11,363.30","11,464.05","11,327.40",679.42K,1.52%,India
"Sep 09, 2020","11,278.00","11,218.60","11,298.15","11,185.15",728.88K,-0.35%,India
"Sep 08, 2020","11,317.35","11,378.55","11,437.25","11,290.45",572.24K,-0.33%,India
"Sep 07, 2020","11,355.05","11,359.60","11,381.15","11,251.70",560.32K,0.19%,India
"Sep 04, 2020","11,333.85","11,354.40","11,452.05","11,303.65",681.34K,-1.68%,India
"Sep 03, 2020","11,527.45","11,566.20","11,584.95","11,507.65",607.12K,-0.07%,India
"Sep 02, 2020","11,535.00","11,478.55","11,554.75","11,430.40",593.49K,0.56%,India
"Sep 01, 2020","11,470.25","11,464.30","11,553.55","11,366.90",783.77K,0.73%,India
"Aug 31, 2020","11,387.50","11,777.55","11,794.25","11,325.85",1.37M,-2.23%,India
"Aug 28, 2020","11,647.60","11,602.95","11,686.05","11,589.40",807.00K,0.76%,India
"Aug 27, 2020","11,559.25","11,609.30","11,617.35","11,540.60",719.78K,0.08%,India
"Aug 26, 2020","11,549.60","11,512.85","11,561.75","11,461.85",743.44K,0.67%,India
"Aug 25, 2020","11,472.25","11,513.10","11,525.90","11,423.35",638.15K,0.05%,India
"Aug 24, 2020","11,466.45","11,412.00","11,497.25","11,410.65",532.90K,0.83%,India
"Aug 21, 2020","11,371.60","11,409.65","11,418.50","11,362.20",668.72K,0.53%,India
"Aug 20, 2020","11,312.20","11,317.45","11,361.45","11,289.80",791.59K,-0.84%,India
"Aug 19, 2020","11,408.40","11,452.15","11,460.35","11,394.10",626.22K,0.20%,India
"Aug 18, 2020","11,385.35","11,259.80","11,401.70","11,253.15",579.24K,1.23%,India
"Aug 17, 2020","11,247.10","11,248.90","11,267.10","11,144.50",633.96K,0.61%,India
"Aug 14, 2020","11,178.40","11,353.30","11,366.25","11,111.45",645.11K,-1.08%,India
"Aug 13, 2020","11,300.45","11,334.85","11,359.30","11,269.95",562.36K,-0.07%,India
"Aug 12, 2020","11,308.40","11,289.00","11,322.00","11,242.65",609.86K,-0.12%,India
"Aug 11, 2020","11,322.50","11,322.25","11,373.60","11,299.15",586.09K,0.46%,India
"Aug 10, 2020","11,270.15","11,270.25","11,337.30","11,238.00",492.00K,0.50%,India
"Aug 07, 2020","11,214.05","11,186.65","11,231.90","11,142.05",452.63K,0.12%,India
"Aug 06, 2020","11,200.15","11,185.70","11,256.80","11,127.30",600.38K,0.89%,India
"Aug 05, 2020","11,101.65","11,155.75","11,225.65","11,064.05",667.64K,0.06%,India
"Aug 04, 2020","11,095.25","10,946.65","11,112.25","10,908.10",625.74K,1.87%,India
"Aug 03, 2020","10,891.60","11,057.55","11,058.05","10,882.25",680.93K,-1.64%,India
"Jul 31, 2020","11,073.45","11,139.50","11,150.40","11,026.65",642.56K,-0.26%,India
"Jul 30, 2020","11,102.15","11,254.30","11,299.95","11,084.95",677.76K,-0.90%,India
"Jul 29, 2020","11,202.85","11,276.90","11,341.40","11,149.75",600.73K,-0.86%,India
"Jul 28, 2020","11,300.55","11,154.10","11,317.75","11,151.40",683.89K,1.52%,India
"Jul 27, 2020","11,131.80","11,225.00","11,225.00","11,087.85",588.15K,-0.56%,India
"Jul 24, 2020","11,194.15","11,149.95","11,225.40","11,090.30",678.94K,-0.19%,India
"Jul 23, 2020","11,215.45","11,135.00","11,239.80","11,103.15",621.58K,0.74%,India
"Jul 22, 2020","11,132.60","11,231.20","11,238.10","11,056.55",765.07K,-0.27%,India
"Jul 21, 2020","11,162.25","11,126.10","11,179.55","11,113.25",772.00K,1.27%,India
"Jul 20, 2020","11,022.20","10,999.45","11,037.90","10,953.00",554.31K,1.11%,India
"Jul 17, 2020","10,901.70","10,752.00","10,933.45","10,749.65",676.88K,1.51%,India
"Jul 16, 2020","10,739.95","10,706.20","10,755.30","10,595.20",694.40K,1.15%,India
"Jul 15, 2020","10,618.20","10,701.00","10,827.45","10,577.75",715.90K,0.10%,India
"Jul 14, 2020","10,607.35","10,750.85","10,755.65","10,562.90",532.37K,-1.81%,India
"Jul 13, 2020","10,802.70","10,851.85","10,894.05","10,756.05",554.05K,0.32%,India
"Jul 10, 2020","10,768.05","10,764.10","10,819.40","10,713.00",590.71K,-0.42%,India
"Jul 09, 2020","10,813.45","10,755.55","10,836.85","10,733.00",618.65K,1.01%,India
"Jul 08, 2020","10,705.75","10,818.65","10,847.85","10,676.55",767.94K,-0.87%,India
"Jul 07, 2020","10,799.65","10,802.85","10,813.80","10,689.70",636.77K,0.33%,India
"Jul 06, 2020","10,763.65","10,723.85","10,811.40","10,695.10",571.21K,1.47%,India
"Jul 03, 2020","10,607.35","10,614.95","10,631.30","10,562.65",525.19K,0.53%,India
"Jul 02, 2020","10,551.70","10,493.05","10,598.20","10,485.55",597.42K,1.17%,India
"Jul 01, 2020","10,430.05","10,323.80","10,447.05","10,299.60",573.55K,1.24%,India
"Jun 30, 2020","10,302.10","10,382.60","10,401.05","10,267.35",556.24K,-0.10%,India
"Jun 29, 2020","10,312.40","10,311.95","10,337.95","10,223.60",574.54K,-0.68%,India
"Jun 26, 2020","10,383.00","10,378.90","10,409.85","10,311.25",671.91K,0.91%,India
"Jun 25, 2020","10,288.90","10,235.55","10,361.80","10,194.50",994.19K,-0.16%,India
"Jun 24, 2020","10,305.30","10,529.25","10,553.15","10,281.95",854.80K,-1.58%,India
"Jun 23, 2020","10,471.00","10,347.95","10,484.70","10,301.75",669.20K,1.55%,India
"Jun 22, 2020","10,311.20","10,318.75","10,393.65","10,277.60",685.39K,0.65%,India
"Jun 19, 2020","10,244.40","10,119.00","10,272.40","10,072.65",892.10K,1.51%,India
"Jun 18, 2020","10,091.65","9,863.25","10,111.20","9,845.05",622.90K,2.13%,India
"Jun 17, 2020","9,881.15","9,876.70","10,003.60","9,833.80",685.42K,-0.33%,India
"Jun 16, 2020","9,914.00","10,014.80","10,046.15","9,728.50",899.90K,1.02%,India
"Jun 15, 2020","9,813.70","9,919.35","9,943.35","9,726.35",716.05K,-1.60%,India
"Jun 12, 2020","9,972.90","9,544.95","9,996.05","9,544.35",796.31K,0.72%,India
"Jun 11, 2020","9,902.00","10,094.10","10,112.05","9,885.05",715.45K,-2.12%,India
"Jun 10, 2020","10,116.15","10,072.60","10,148.75","10,036.85",632.38K,0.69%,India
"Jun 09, 2020","10,046.65","10,181.15","10,291.15","10,021.45",754.22K,-1.19%,India
"Jun 08, 2020","10,167.45","10,326.75","10,328.50","10,120.25",936.49K,0.25%,India
"Jun 05, 2020","10,142.15","10,093.80","10,177.80","10,040.75",987.12K,1.13%,India
"Jun 04, 2020","10,029.10","10,054.25","10,123.85","9,944.25",775.11K,-0.32%,India
"Jun 03, 2020","10,061.55","10,108.30","10,176.20","10,035.55",794.66K,0.83%,India
"Jun 02, 2020","9,979.10","9,880.85","9,995.60","9,824.05",770.19K,1.56%,India
"Jun 01, 2020","9,826.15","9,726.85","9,931.60","9,706.95",794.18K,2.57%,India
"May 29, 2020","9,580.30","9,422.20","9,598.85","9,376.90",967.01K,0.95%,India
"May 28, 2020","9,490.10","9,364.95","9,511.25","9,336.50",837.91K,1.88%,India
"May 27, 2020","9,314.95","9,082.20","9,334.00","9,004.25",763.49K,3.17%,India
"May 26, 2020","9,029.05","9,099.75","9,161.65","8,996.65",654.96K,-0.11%,India
"May 22, 2020","9,039.25","9,067.90","9,149.60","8,968.55",675.76K,-0.74%,India
"May 21, 2020","9,106.25","9,079.45","9,178.55","9,056.10",631.54K,0.44%,India
"May 20, 2020","9,066.55","8,889.15","9,093.80","8,875.35",622.31K,2.11%,India
"May 19, 2020","8,879.10","8,961.70","9,030.35","8,855.30",762.15K,0.63%,India
"May 18, 2020","8,823.25","9,158.30","9,158.30","8,806.75",772.98K,-3.43%,India
"May 15, 2020","9,136.85","9,182.40","9,182.40","9,050.00",575.86K,-0.06%,India
"May 14, 2020","9,142.75","9,213.95","9,281.10","9,119.75",602.56K,-2.57%,India
"May 13, 2020","9,383.55","9,584.20","9,584.50","9,351.10",846.40K,2.03%,India
"May 12, 2020","9,196.55","9,168.85","9,240.85","9,043.95",805.46K,-0.46%,India
"May 11, 2020","9,239.20","9,348.15","9,439.90","9,219.95",704.65K,-0.13%,India
"May 08, 2020","9,251.50","9,376.95","9,382.65","9,238.20",609.05K,0.57%,India
"May 07, 2020","9,199.05","9,234.05","9,277.85","9,175.90",708.74K,-0.78%,India
"May 06, 2020","9,270.90","9,226.80","9,346.90","9,116.50",722.19K,0.71%,India
"May 05, 2020","9,205.60","9,429.40","9,450.90","9,190.75",725.20K,-0.95%,India
"May 04, 2020","9,293.50","9,533.50","9,533.50","9,266.95",687.49K,-5.74%,India
"Apr 30, 2020","9,859.90","9,753.50","9,889.05","9,731.50",931.17K,3.21%,India
"Apr 29, 2020","9,553.35","9,408.60","9,599.85","9,392.35",653.03K,1.84%,India
"Apr 28, 2020","9,380.90","9,389.80","9,404.40","9,260.00",614.55K,1.06%,India
"Apr 27, 2020","9,282.30","9,259.70","9,377.10","9,250.35",512.79K,1.40%,India
"Apr 24, 2020","9,154.40","9,163.90","9,296.90","9,141.30",659.44K,-1.71%,India
"Apr 23, 2020","9,313.90","9,232.35","9,343.60","9,170.15",666.65K,1.38%,India
"Apr 22, 2020","9,187.30","9,026.75","9,209.75","8,946.25",734.38K,2.29%,India
